Review
Good service and fresh food hot and sweet spicy i will try sweet chilli potato stater it's a test very good. I visit again and again try to different dishes..😜😜😜
Visited this place last week for lunch. Tried their chicken fried rice. The taste was good. But I wish there was more chicken pieces. But for 105/- it's a good deal. Must try
Good service and fresh food hot and sweet spicy i will try sweet chilli potato stater it's a test very good. I visit again and again try to different dishes..😜😜😜
Visited this place last week for lunch. Tried their chicken fried rice. The taste was good. But I wish there was more chicken pieces. But for 105/- it's a good deal. Must try
Good service and fresh food hot and sweet spicy i will try sweet chilli potato stater it's a test very good. I visit again and again try to different dishes..😜😜😜
Visited this place last week for lunch. Tried their chicken fried rice. The taste was good. But I wish there was more chicken pieces. But for 105/- it's a good deal. Must try
Good service and fresh food hot and sweet spicy i will try sweet chilli potato stater it's a test very good. I visit again and again try to different dishes..😜😜😜
Visited this place last week for lunch. Tried their chicken fried rice. The taste was good. But I wish there was more chicken pieces. But for 105/- it's a good deal. Must try
Good service and fresh food hot and sweet spicy i will try sweet chilli potato stater it's a test very good. I visit again and again try to different dishes..😜😜😜
Visited this place last week for lunch. Tried their chicken fried rice. The taste was good. But I wish there was more chicken pieces. But for 105/- it's a good deal. Must try
Good service and fresh food hot and sweet spicy i will try sweet chilli potato stater it's a test very good. I visit again and again try to different dishes..😜😜😜
Visited this place last week for lunch. Tried their chicken fried rice. The taste was good. But I wish there was more chicken pieces. But for 105/- it's a good deal. Must try
Good service and fresh food hot and sweet spicy i will try sweet chilli potato stater it's a test very good. I visit again and again try to different dishes..😜😜😜
Visited this place last week for lunch. Tried their chicken fried rice. The taste was good. But I wish there was more chicken pieces. But for 105/- it's a good deal. Must try
Good service and fresh food hot and sweet spicy i will try sweet chilli potato stater it's a test very good. I visit again and again try to different dishes..😜😜😜
Visited this place last week for lunch. Tried their chicken fried rice. The taste was good. But I wish there was more chicken pieces. But for 105/- it's a good deal. Must try
Good service and fresh food hot and sweet spicy i will try sweet chilli potato stater it's a test very good. I visit again and again try to different dishes..😜😜😜
Visited this place last week for lunch. Tried their chicken fried rice. The taste was good. But I wish there was more chicken pieces. But for 105/- it's a good deal. Must try
Good service and fresh food hot and sweet spicy i will try sweet chilli potato stater it's a test very good. I visit again and again try to different dishes..😜😜😜
Visited this place last week for lunch. Tried their chicken fried rice. The taste was good. But I wish there was more chicken pieces. But for 105/- it's a good deal. Must try
Good service and fresh food hot and sweet spicy i will try sweet chilli potato stater it's a test very good. I visit again and again try to different dishes..😜😜😜
Visited this place last week for lunch. Tried their chicken fried rice. The taste was good. But I wish there was more chicken pieces. But for 105/- it's a good deal. Must try
Good service and fresh food hot and sweet spicy i will try sweet chilli potato stater it's a test very good. I visit again and again try to different dishes..😜😜😜
Visited this place last week for lunch. Tried their chicken fried rice. The taste was good. But I wish there was more chicken pieces. But for 105/- it's a good deal. Must try
Good service and fresh food hot and sweet spicy i will try sweet chilli potato stater it's a test very good. I visit again and again try to different dishes..😜😜😜
Visited this place last week for lunch. Tried their chicken fried rice. The taste was good. But I wish there was more chicken pieces. But for 105/- it's a good deal. Must try
Good service and fresh food hot and sweet spicy i will try sweet chilli potato stater it's a test very good. I visit again and again try to different dishes..😜😜😜
Visited this place last week for lunch. Tried their chicken fried rice. The taste was good. But I wish there was more chicken pieces. But for 105/- it's a good deal. Must try
Good service and fresh food hot and sweet spicy i will try sweet chilli potato stater it's a test very good. I visit again and again try to different dishes..😜😜😜
Visited this place last week for lunch. Tried their chicken fried rice. The taste was good. But I wish there was more chicken pieces. But for 105/- it's a good deal. Must try
Good service and fresh food hot and sweet spicy i will try sweet chilli potato stater it's a test very good. I visit again and again try to different dishes..😜😜😜
Visited this place last week for lunch. Tried their chicken fried rice. The taste was good. But I wish there was more chicken pieces. But for 105/- it's a good deal. Must try
Good service and fresh food hot and sweet spicy i will try sweet chilli potato stater it's a test very good. I visit again and again try to different dishes..😜😜😜
Visited this place last week for lunch. Tried their chicken fried rice. The taste was good. But I wish there was more chicken pieces. But for 105/- it's a good deal. Must try
