Review
"Adarsh Restaurant!!! One of the best restaurants of Dadar East. This restaurant is located in the lane of restaurants which start right from Chitra theatre. So I was having lots of choices to have my lunch so I choose Adarsh for my lunch.

Had been to this place for having lunch. I ordered egg thali. Which was too good and and delicious with varieties of egg dishes. Taste quality quality wise rates were reasonable."
"Adarsh Restaurant!!! One of the best restaurants of Dadar East. This restaurant is located in the lane of restaurants which start right from Chitra theatre. So I was having lots of choices to have my lunch so I choose Adarsh for my lunch.

Had been to this place for having lunch. I ordered egg thali. Which was too good and and delicious with varieties of egg dishes. Taste quality quality wise rates were reasonable."
"Adarsh Restaurant!!! One of the best restaurants of Dadar East. This restaurant is located in the lane of restaurants which start right from Chitra theatre. So I was having lots of choices to have my lunch so I choose Adarsh for my lunch.

Had been to this place for having lunch. I ordered egg thali. Which was too good and and delicious with varieties of egg dishes. Taste quality quality wise rates were reasonable."
"Adarsh Restaurant!!! One of the best restaurants of Dadar East. This restaurant is located in the lane of restaurants which start right from Chitra theatre. So I was having lots of choices to have my lunch so I choose Adarsh for my lunch.

Had been to this place for having lunch. I ordered egg thali. Which was too good and and delicious with varieties of egg dishes. Taste quality quality wise rates were reasonable."
"Adarsh Restaurant!!! One of the best restaurants of Dadar East. This restaurant is located in the lane of restaurants which start right from Chitra theatre. So I was having lots of choices to have my lunch so I choose Adarsh for my lunch.

Had been to this place for having lunch. I ordered egg thali. Which was too good and and delicious with varieties of egg dishes. Taste quality quality wise rates were reasonable."
"Adarsh Restaurant!!! One of the best restaurants of Dadar East. This restaurant is located in the lane of restaurants which start right from Chitra theatre. So I was having lots of choices to have my lunch so I choose Adarsh for my lunch.

Had been to this place for having lunch. I ordered egg thali. Which was too good and and delicious with varieties of egg dishes. Taste quality quality wise rates were reasonable."
"Adarsh Restaurant!!! One of the best restaurants of Dadar East. This restaurant is located in the lane of restaurants which start right from Chitra theatre. So I was having lots of choices to have my lunch so I choose Adarsh for my lunch.

Had been to this place for having lunch. I ordered egg thali. Which was too good and and delicious with varieties of egg dishes. Taste quality quality wise rates were reasonable."
"Adarsh Restaurant!!! One of the best restaurants of Dadar East. This restaurant is located in the lane of restaurants which start right from Chitra theatre. So I was having lots of choices to have my lunch so I choose Adarsh for my lunch.

Had been to this place for having lunch. I ordered egg thali. Which was too good and and delicious with varieties of egg dishes. Taste quality quality wise rates were reasonable."
"Adarsh Restaurant!!! One of the best restaurants of Dadar East. This restaurant is located in the lane of restaurants which start right from Chitra theatre. So I was having lots of choices to have my lunch so I choose Adarsh for my lunch.

Had been to this place for having lunch. I ordered egg thali. Which was too good and and delicious with varieties of egg dishes. Taste quality quality wise rates were reasonable."
"Adarsh Restaurant!!! One of the best restaurants of Dadar East. This restaurant is located in the lane of restaurants which start right from Chitra theatre. So I was having lots of choices to have my lunch so I choose Adarsh for my lunch.

Had been to this place for having lunch. I ordered egg thali. Which was too good and and delicious with varieties of egg dishes. Taste quality quality wise rates were reasonable."
"Adarsh Restaurant!!! One of the best restaurants of Dadar East. This restaurant is located in the lane of restaurants which start right from Chitra theatre. So I was having lots of choices to have my lunch so I choose Adarsh for my lunch.

Had been to this place for having lunch. I ordered egg thali. Which was too good and and delicious with varieties of egg dishes. Taste quality quality wise rates were reasonable."
"Adarsh Restaurant!!! One of the best restaurants of Dadar East. This restaurant is located in the lane of restaurants which start right from Chitra theatre. So I was having lots of choices to have my lunch so I choose Adarsh for my lunch.

Had been to this place for having lunch. I ordered egg thali. Which was too good and and delicious with varieties of egg dishes. Taste quality quality wise rates were reasonable."
"Adarsh Restaurant!!! One of the best restaurants of Dadar East. This restaurant is located in the lane of restaurants which start right from Chitra theatre. So I was having lots of choices to have my lunch so I choose Adarsh for my lunch.

Had been to this place for having lunch. I ordered egg thali. Which was too good and and delicious with varieties of egg dishes. Taste quality quality wise rates were reasonable."
"Adarsh Restaurant!!! One of the best restaurants of Dadar East. This restaurant is located in the lane of restaurants which start right from Chitra theatre. So I was having lots of choices to have my lunch so I choose Adarsh for my lunch.

Had been to this place for having lunch. I ordered egg thali. Which was too good and and delicious with varieties of egg dishes. Taste quality quality wise rates were reasonable."
"Adarsh Restaurant!!! One of the best restaurants of Dadar East. This restaurant is located in the lane of restaurants which start right from Chitra theatre. So I was having lots of choices to have my lunch so I choose Adarsh for my lunch.

Had been to this place for having lunch. I ordered egg thali. Which was too good and and delicious with varieties of egg dishes. Taste quality quality wise rates were reasonable."
"Adarsh Restaurant!!! One of the best restaurants of Dadar East. This restaurant is located in the lane of restaurants which start right from Chitra theatre. So I was having lots of choices to have my lunch so I choose Adarsh for my lunch.

Had been to this place for having lunch. I ordered egg thali. Which was too good and and delicious with varieties of egg dishes. Taste quality quality wise rates were reasonable."
"Adarsh Restaurant!!! One of the best restaurants of Dadar East. This restaurant is located in the lane of restaurants which start right from Chitra theatre. So I was having lots of choices to have my lunch so I choose Adarsh for my lunch.

Had been to this place for having lunch. I ordered egg thali. Which was too good and and delicious with varieties of egg dishes. Taste quality quality wise rates were reasonable."
